Reporting starts,Reporting ends,Campaign name,Campaign ID,Campaign delivery,Results,Result indicator,Reach,Impressions,Cost per results,Ad set budget,Ad set budget type,Amount spent (INR),Objective,Frequency,Clicks (all),CPC (all) (INR),CTR (all),"Cost per 1,000 people reached (INR)","CPM (cost per 1,000 impressions) (INR)",Page engagement
2021-12-28,2021-12-28,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-28,2021-12-28,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-28,2021-12-28,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-28,2021-12-28,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-28,2021-12-28,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-28,2021-12-28,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-27,2021-12-27,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-27,2021-12-27,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-27,2021-12-27,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-27,2021-12-27,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-27,2021-12-27,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-27,2021-12-27,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-26,2021-12-26,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-26,2021-12-26,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-26,2021-12-26,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-26,2021-12-26,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-26,2021-12-26,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-26,2021-12-26,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-25,2021-12-25,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-25,2021-12-25,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-25,2021-12-25,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-25,2021-12-25,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-25,2021-12-25,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-25,2021-12-25,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-24,2021-12-24,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-24,2021-12-24,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-24,2021-12-24,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-24,2021-12-24,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-24,2021-12-24,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-24,2021-12-24,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-23,2021-12-23,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-23,2021-12-23,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-23,2021-12-23,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-23,2021-12-23,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-23,2021-12-23,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-23,2021-12-23,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-22,2021-12-22,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,1116,1338,,Using ad set budget,0,965.74,Lead Generation,1.198925,13,74.287692,0.971599,865.358423,721.778774,7
2021-12-22,2021-12-22,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-22,2021-12-22,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-22,2021-12-22,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-22,2021-12-22,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-22,2021-12-22,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-21,2021-12-21,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,3,actions:onsite_conversion.lead_grouped,1718,2189,582.78666666667,Using ad set budget,0,1748.36,Lead Generation,1.274156,27,64.754074,1.23344,1017.671711,798.702604,18
2021-12-21,2021-12-21,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-21,2021-12-21,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-21,2021-12-21,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-21,2021-12-21,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-21,2021-12-21,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-20,2021-12-20,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-20,2021-12-20,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-20,2021-12-20,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-20,2021-12-20,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-20,2021-12-20,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-20,2021-12-20,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-19,2021-12-19,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,676,742,,Using ad set budget,0,535.59,Lead Generation,1.097633,7,76.512857,0.943396,792.292899,721.819407,5
2021-12-19,2021-12-19,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-19,2021-12-19,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-19,2021-12-19,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-19,2021-12-19,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-19,2021-12-19,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-18,2021-12-18,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,3,actions:onsite_conversion.lead_grouped,1838,2453,581.17,Using ad set budget,0,1743.51,Lead Generation,1.334603,36,48.430833,1.467591,948.59086,710.766408,17
2021-12-18,2021-12-18,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-18,2021-12-18,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-18,2021-12-18,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-18,2021-12-18,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-18,2021-12-18,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-17,2021-12-17,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,4,actions:onsite_conversion.lead_grouped,1867,2632,439.625,Using ad set budget,0,1758.5,Lead Generation,1.409748,48,36.635417,1.823708,941.885378,668.1231,25
2021-12-17,2021-12-17,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-17,2021-12-17,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-17,2021-12-17,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-17,2021-12-17,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-17,2021-12-17,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-16,2021-12-16,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,1,actions:onsite_conversion.lead_grouped,1999,2732,1749.86,Using ad set budget,0,1749.86,Lead Generation,1.366683,44,39.769545,1.610542,875.367684,640.505124,22
2021-12-16,2021-12-16,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-16,2021-12-16,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-16,2021-12-16,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-16,2021-12-16,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-16,2021-12-16,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-15,2021-12-15,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-15,2021-12-15,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-15,2021-12-15,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-15,2021-12-15,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-15,2021-12-15,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-15,2021-12-15,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-14,2021-12-14,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-14,2021-12-14,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-14,2021-12-14,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-14,2021-12-14,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-14,2021-12-14,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-14,2021-12-14,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-13,2021-12-13,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,1143,1363,,Using ad set budget,0,974.71,Lead Generation,1.192476,13,74.977692,0.953778,852.764654,715.121056,8
2021-12-13,2021-12-13,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-13,2021-12-13,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-13,2021-12-13,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-13,2021-12-13,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-13,2021-12-13,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-12,2021-12-12,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,5,actions:onsite_conversion.lead_grouped,1654,2142,308.688,Using ad set budget,0,1543.44,Lead Generation,1.295042,27,57.164444,1.260504,933.155985,720.560224,10
2021-12-12,2021-12-12,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-12,2021-12-12,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-12,2021-12-12,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-12,2021-12-12,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-12,2021-12-12,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-11,2021-12-11,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,2,actions:onsite_conversion.lead_grouped,998,1146,395.12,Using ad set budget,0,790.24,Lead Generation,1.148297,16,49.39,1.396161,791.823647,689.5637,8
2021-12-11,2021-12-11,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-11,2021-12-11,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-11,2021-12-11,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,881,1011,,Using ad set budget,0,718.34,Lead Generation,1.14756,15,47.889333,1.48368,815.368899,710.524233,
2021-12-11,2021-12-11,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-11,2021-12-11,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-10,2021-12-10,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-10,2021-12-10,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-10,2021-12-10,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-10,2021-12-10,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,1845,2393,,Using ad set budget,0,1436.79,Lead Generation,1.297019,40,35.91975,1.671542,778.747967,600.413707,
2021-12-10,2021-12-10,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-10,2021-12-10,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-09,2021-12-09,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-09,2021-12-09,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-09,2021-12-09,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-09,2021-12-09,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,1785,2023,,Using ad set budget,0,857.82,Lead Generation,1.133333,23,37.296522,1.136925,480.571429,424.033613,
2021-12-09,2021-12-09,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-09,2021-12-09,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-08,2021-12-08,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-08,2021-12-08,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-08,2021-12-08,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-08,2021-12-08,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-08,2021-12-08,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-08,2021-12-08,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-07,2021-12-07,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-07,2021-12-07,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-07,2021-12-07,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-07,2021-12-07,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,1058,1155,,Using ad set budget,0,393.55,Lead Generation,1.091682,8,49.19375,0.692641,371.975425,340.735931,
2021-12-07,2021-12-07,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-07,2021-12-07,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-06,2021-12-06,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-06,2021-12-06,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-06,2021-12-06,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-06,2021-12-06,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,3515,3866,,Using ad set budget,0,1349.65,Lead Generation,1.099858,47,28.715957,1.215727,383.968706,349.107605,
2021-12-06,2021-12-06,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-06,2021-12-06,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-05,2021-12-05,AskJuno-LG-11-Dec-21-New,6263420757957,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-05,2021-12-05,SVGI-AJ-LG-31-Oct-21,6258375131557,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-05,2021-12-05,SVGI-TN&KL-27-Oct-21,6257853802757,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
2021-12-05,2021-12-05,AskJuno-LG-02-Sep-21,6251478734957,inactive,,,8004,8941,,Using ad set budget,0,2494.08,Lead Generation,1.117066,93,26.818065,1.040152,311.604198,278.948663,
2021-12-05,2021-12-05,AskJuno-Click-Canada-27-Aug-21,6250829299757,inactive,,,0,0,,Using ad set budget,0,0,Traffic,0,0,0,0,0,0,
2021-12-05,2021-12-05,Canada Performance marketing-23-June-21,6244102388157,inactive,,,0,0,,Using ad set budget,0,0,Lead Generation,0,0,0,0,0,0,
